created_at,Komentar,Sentiment,Score,month_year
2023-05-07 05:00:02+00:00,"Mau jajan apa dan di mana aja tetep gampang, tinggal scan pakai QRIS di Livin' by Mandiri! Apalagi Cardholders bisa dapetin cashback s/d 50% setiap transaksi QRIS dengan #MandiriKartuKredit.  Promo berlaku hingga 31 Mei 2023. Info: https://t.co/NnmuVfSYjd  #mandiripromo https://t.co/IlvXipkwCm",neutral,0.8695749044418335,2023-05
2023-05-07 06:28:55+00:00,"Ada yang kenal atau pernah transaksi dengan QRIS atas nama Bellashop, nggak ya? #zonauang #zonaba sfu",neutral,0.9956551790237428,2023-05
2023-05-07 09:36:30+00:00,"Neotizen, ayo transaksi pakai QRIS neobank sekarang buat menangin hadiah #CuanMeowngguan kali ini! 😻  WAJIB ikuti semuanya caranya, ya!  Yuk, transaksi QRIS neobank sekarang &amp  dapatkan #CuanMeowngguan!  #UntungAdaneobank #neobank #bankneocommerce #CuanMeowngguan https://t.co/kl3mDQevTV",neutral,0.955788552761078,2023-05
2023-05-07 13:35:12+00:00,@talisaa77 udah bisa masuk ke rekening transaksi payment yang dari qris?,neutral,0.9911661744117736,2023-05
2023-05-07 19:45:40+00:00,"@KAI121 halo min aku sempet beli tiket pake metode pemabayaran qris dan udh sempet unduh, cuma pesanannya udh expired. Trs aku pesen ulang dengan metode qris juga tpi lupa ga save qr nya, kalo pake qr transaksi sebelumnya masih bisa ga ya ? Krna hrga tiketnya sama",neutral,0.9698256850242616,2023-05
2023-05-07 22:58:04+00:00,"@JeniusConnect Sebel gak sih keluar rumah jalan-jalan, liat jajanan menarik, tapi lupa bawa dompet? Kejadian ini menimpaku saat bawa anjingku jalan-jalan. Liat mie ayam enak banget, pakai lapar pula. Untungnya bawa hp, ada fitur scan QRIS dari Jenius, bisa bayar pakai transaksi non tunai.",neutral,0.4142404496669769,2023-05
2023-05-07 23:58:40+00:00,"@CommuterLine selamat pagi kak, untuk pembayaran melalui Qris punya saya tadi malam saldonya ke potong padahal tulisannya 'transaksi gagal' dan transaksinya jadi 2x pembayaran padahal cuma beli 1 tiket, kurang lebihnya kakak bisa buka dm instagram/pesan twitter yg saya kirim",neutral,0.988145351409912,2023-05
2023-05-08 01:24:04+00:00,"@bankbsi_id Bsi tolong di perbaiki sistemnya, dr pagi ga bisa transaksi, qris outlet pun ga bisa. Gimana sih 🙄",negative,0.5356867909431458,2023-05
2023-05-08 01:24:51+00:00,"QRIS adalah singkatan dari Quick Response Code Indonesian Standard, yaitu standar kode QR yang dikembangkan oleh Bank Indonesia untuk memudahkan transaksi pembayaran elektronik di Indonesia. https://t.co/u6EZWRZwQk",neutral,0.9830621480941772,2023-05
2023-05-08 02:28:26+00:00,"@putrivallencia selamat siang kak, jika discan melalui qris bisa kak, sebelum transaksi mohon di infokan kembali ke petugas kami, terima kasih",neutral,0.9953588843345642,2023-05
2023-05-08 02:28:39+00:00,Kemudahan bertransaksi melalui QRIS membantu pelaku UMKM untuk berpartisipasi dalam volume transaksi di masa lebaran #arsjadrasjid #umkm Ketua Kadin #inklusifkolaboratif https://t.co/MmiAhRTiiC,neutral,0.9821470379829408,2023-05
2023-05-08 03:27:41+00:00,Kemudahan bertransaksi melalui QRIS membantu pelaku UMKM untuk berpartisipasi dalam volume transaksi di masa lebaran. #arsjadrasjid #umkm #inklusifkolaboratif,neutral,0.968515932559967,2023-05
2023-05-08 03:29:53+00:00,"Transaksi nontunai, dengan menggunakan QRIS bakal membantu UMKM untuk naik kelas. #arsjadrasjid #umkm #inklusifkolaboratif",neutral,0.9579869508743286,2023-05
2023-05-08 03:30:42+00:00,"Hashtag #SemuaPakeBrimo BRImo hadir untuk penuhi kebutuhan di Bulan Suci. Pake BRImo kamu bisa melakukan berbagai transaksi seperti bayar takjil makin praktis dengan fitur QRIS, bayar zakat dengan fitur donasi, transfer THR, Setor Tunai https://t.co/WE2IEVEYee",neutral,0.917619526386261,2023-05
2023-05-08 03:37:00+00:00,"@kucinkamponk (3) Yuk, terus gunakan QRIS untuk transaksi non tunai pilihan mu, ya Sobat. 😊🙏",neutral,0.9935194849967957,2023-05
2023-05-08 03:39:36+00:00,Presiden Jokowi meminta penerapan QRIS antar negara dan Kartu Kredit Pemerintah dapat meningkatkan transaksi UMKM di dalam negeri maupun merambah pasar internasional. #bisnisupdate #update #bisnis https://t.co/OhWoxvNn0S,neutral,0.991520345211029,2023-05
2023-05-08 03:45:16+00:00,Kemudahan bertransaksi melalui QRIS membantu pelaku UMKM untuk berpartisipasi dalam volume transaksi di masa lebaran #arsjadrasjid Ketua Kadin #umkm #inklusifkolaboratif https://t.co/XITE9uodpN,neutral,0.985913097858429,2023-05
2023-05-08 03:48:19+00:00,"Transaksi nontunai, dengan menggunakan QRIS bakal membantu UMKM untuk naik kelas #arsjadrasjid Ketua Kadin #umkm #inklusifkolaboratif https://t.co/DPjAgFJowZ",neutral,0.9853922724723816,2023-05
2023-05-08 03:51:59+00:00,Kemudahan bertransaksi melalui QRIS membantu pelaku UMKM untuk berpartisipasi dalam volume transaksi di masa lebaran. #arsjadrasjid #umkm #inklusifkolaboratif https://t.co/LspFxvBY4j,neutral,0.9817183017730712,2023-05
2023-05-08 03:52:03+00:00,Pelaku UMKM sekarang sudah familiar dengan transaksi digital. QRIS menjadi jembatan bagi pelaku UMKM untuk terlibat dalam ekosistem digital. #arsjadrasjid #umkm #inklusifkolaboratif https://t.co/lDa1HQnHUc,neutral,0.9697976112365724,2023-05
2023-05-08 03:52:10+00:00,"Transaksi nontunai, dengan menggunakan QRIS, lanjut Pak Arsjad, bakal membantu UMKM untuk naik kelas. #arsjadrasjid #umkm #inklusifkolaboratif https://t.co/jdpmqVKQTj",neutral,0.9755364656448364,2023-05
2023-05-08 03:53:17+00:00,Kemudahan bertransaksi melalui QRIS membantu pelaku UMKM untuk berpartisipasi dalam volume transaksi di masa lebaran #arsjadrasjid Ketua Kadin #umkm #inklusifkolaboratif https://t.co/VsNEHceChp,neutral,0.9866324067115784,2023-05
2023-05-08 03:54:17+00:00,"Transaksi nontunai, dengan menggunakan QRIS bakal membantu UMKM untuk naik kelas #arsjadrasjid Ketua Kadin #umkm #inklusifkolaboratif https://t.co/jyc0J5dS8F",neutral,0.9832338690757751,2023-05
2023-05-08 04:23:34+00:00,Transaksi QRIS Jalin Naik Lebih dari 700 Persen Periode Ramadhan 2023 https://t.co/fQF2tsf5dI,neutral,0.9907017946243286,2023-05
2023-05-08 05:32:13+00:00,Kerja sama QRIS ini memberikan lebih banyak pilihan bagi pengguna layanan transaksi pembayaran lintas batas. https://t.co/noSyXfNDGJ,neutral,0.9427686333656312,2023-05
2023-05-08 05:53:49+00:00,Kemudahan bertransaksi melalui QRIS membantu pelaku UMKM untuk berpartisipasi dalam volume transaksi di masa lebaran. #arsjadrasjid #umkm #inklusifkolaboratif https://t.co/lDa1HQnHUc,neutral,0.9830086827278136,2023-05
2023-05-08 05:53:52+00:00,Pelaku UMKM sekarang sudah familiar dengan transaksi digital. QRIS menjadi jembatan bagi pelaku UMKM untuk terlibat dalam ekosistem digital. #arsjadrasjid #umkm #inklusifkolaboratif https://t.co/aAg9IXWMKd,neutral,0.9482776522636414,2023-05
2023-05-08 05:54:11+00:00,"Transaksi nontunai, dengan menggunakan QRIS, lanjut Pak Arsjad, bakal membantu UMKM untuk naik kelas. #arsjadrasjid #umkm #inklusifkolaboratif https://t.co/0EmFbK9YN0",neutral,0.9729484915733336,2023-05
2023-05-08 05:57:13+00:00,Kemudahan bertransaksi melalui QRIS membantu pelaku UMKM untuk berpartisipasi dalam volume transaksi di masa lebaran #arsjadrasjid #umkm Ketua Kadin #inklusifkolaboratif https://t.co/iJtJsOVKuY,neutral,0.984914481639862,2023-05
2023-05-08 05:57:34+00:00,Presiden Jokowi berharap QRIS antarnegara dapat tingkatkan transaksi UMKM di Asean. https://t.co/RKwURgtxMX,neutral,0.9836843013763428,2023-05
2023-05-08 06:08:01+00:00,"Dongkrak Transaksi UMKM, Jokowi Minta Penerapan Kartu Kredit Pemerintah dan QRIS Diperkuat  https://t.co/WozSlppKGY",neutral,0.9973055124282836,2023-05
2023-05-08 06:25:17+00:00,"Transaksi nontunai, dengan menggunakan QRIS bakal membantu UMKM untuk naik kelas #arsjadrasjid Ketua Kadin #umkm #inklusifkolaboratif https://t.co/f1azShhAIw",neutral,0.9821200966835022,2023-05
2023-05-08 07:05:12+00:00,1 Bulan Lebih Saldo Transaksi Sooltanpay via QRIS Ditahan - https://t.co/KKt19VwDMt CC @TelkomIndonesia @TelkomSolution,neutral,0.997815728187561,2023-05
2023-05-08 07:29:01+00:00,"@TxtdariHI Keren  Tapi gak perlu overproud sih... Toh QRIS itu kan standarnya ya pakai si EMV Co...  Ntah QR payment Singapura, Malaysia, Filipina, atau Thailand juga pakai standar itu...  Hanya saja ya kedua belah pihak setuju untuk transaksi pakai mata uang masing2, nggak dilempar pihak-3",neutral,0.5178899168968201,2023-05
2023-05-08 07:34:25+00:00,"Bayar Transaksi Apa Aja dengan QRIS, Lebih Gampang Pakai GoPay, Ada Cashback Menarik Juga Lho  - Senin -  https://t.co/712fMBidyl",neutral,0.8025780916213989,2023-05
2023-05-08 07:43:30+00:00,"QRIS lintas negara dan kartu kredit pemerintah diharapkan mampu meningkatkan transaksi usaha mikro kecil menengah (UMKM). Saat ini, pengguna QRIS diperkirakan 45 juta pengguna, sebagian besar merupakan pelaku UMKM. #Ekonomi #AdadiKompas  https://t.co/g5afmDfVuU",neutral,0.9852111339569092,2023-05
2023-05-08 08:01:37+00:00,Jokowi Berharap QRIS Antarnegara danamp  Kartu Kredit Pemerintah Dongkrak Transaksi UMKM #beritajogja #jogja #jogjaistimewa https://t.co/jYNf1hwmFQ https://t.co/nKyhCGo7wS,neutral,0.9930552840232848,2023-05
2023-05-08 08:42:05+00:00,McDonald’s Cashback 25% dengan menggunakan QRIS blu 🍟 🗓️ Hingga 31 Oktober 2023  • Minimum pembelian Rp25.000 • Maksimal cashback Rp25.000 • Cashback valid untuk 3 kali transaksi/bulan/pengguna blu • Gunakan kode voucher BLUMCD https://t.co/WBoU97RBfc,neutral,0.9822013974189758,2023-05
2023-05-08 08:45:03+00:00,Transaksi di Malaysia Bisa Bayar Pakai QRIS Mulai Hari Ini https://t.co/KqnSCGyc0j,neutral,0.9950430393218994,2023-05
2023-05-08 08:45:05+00:00,Transaksi di Malaysia Bisa Bayar Pakai QRIS Mulai Hari Ini https://t.co/vOIo7l4W92,neutral,0.9952775239944458,2023-05
2023-05-08 08:45:07+00:00,Transaksi di Malaysia Bisa Bayar Pakai QRIS Mulai Hari Ini https://t.co/kaKwTq14NK,neutral,0.9955087900161744,2023-05
2023-05-08 09:12:02+00:00,Transaksi QRIS Berlaku di Malaysia per Hari Ini https://t.co/ruu6QTxp3s,neutral,0.9964773058891296,2023-05
2023-05-08 09:14:58+00:00,"Pake BRImo kamu bisa melakukan berbagai transaksi seperti bayar takjil makin praktis dengan fitur QRIS, bayar zakat dengan fitur donasi, transfer THR, dll #BeRITenangBiarMenang https://t.co/vzklljNppT",neutral,0.8290364742279053,2023-05
2023-05-08 09:37:53+00:00,Dengan QRIS sangat memudahkan transaksi keuangan tak perlu menukar valas.  https://t.co/yaov4p2G2V,neutral,0.5899572372436523,2023-05
2023-05-08 10:49:34+00:00,"Masyarakat Indonesia kini bisa melakukan transaksi di Malaysia menggunakan QRIS. Pada hari ini, Senin (08/05/2023), Bank Indonesia (BI) dan Bank Negara Malaysia (BNM) meresmikan implementasi interkoneksi pembayaran antara Indonesia dengan Malaysia menggunakan QR Code. https://t.co/09SoTuEq0X",neutral,0.9947342872619628,2023-05
2023-05-08 11:25:34+00:00,"Presiden Joko Jokowi"" Widodo menyebut QRIS antarnegara mendesak untuk diperkuat, yaitu sistem pembayaran lintas negara (cross-border payment) berbasis kode QR yang dapat digunakan untuk transaksi lintas negara. https://t.co/7lZaAr6Kot https://t.co/QErR2o84Z3""",neutral,0.962241530418396,2023-05
2023-05-08 12:23:50+00:00,"@chyo_rin Sebenernya ada wacana-nya gak si?? 👀👀  Kalo gak salah, QRIS mau open border (bener gak, ya, istilahnya itu??) buat seluruh anggota ASEAN 🤔🤔 jadi, gak perlu repot2 nuker2 mata uang lagi kalo misal kita wisata atau transaksi sama pihak LN 👀👀",neutral,0.7533321380615234,2023-05
2023-05-08 12:35:02+00:00,Transaksi QRIS Bikin The Scraft Semarang Makin Fleksibel https://t.co/JLgvQz7rw1,neutral,0.896746039390564,2023-05
2023-05-08 12:35:04+00:00,BI optimistis jumlah dan nilai transaksi QRIS antarnegara atau lintas batas (cross border) akan meningkat cukup signifikan pada tahun pertama implementasi. https://t.co/4nT9fIvwLn,neutral,0.9866563081741332,2023-05
2023-05-08 13:00:03+00:00,Transaksi QRIS Selama Ramadan dan Lebaran 2023 Naik 700 Persen Lebih https://t.co/dTMZ7JVh4z,neutral,0.9933499693870544,2023-05
2023-05-08 13:48:15+00:00,"@MRifkyIlyas Hai, Kak. untuk transaksi Qris, selain pembayaran menggunakan kantong utama kakak juga pilih menggunakan kantong yang lain ya. Namun, pastikan kantong yang ingin kakak gunakan memiliki saldo ya :)",neutral,0.9729912281036376,2023-05
2023-05-08 14:20:11+00:00,alasan kenapa sekarang aku lebih milih semua transaksi via QRIS aja soalnya banyak buyer yang ga waras.,negative,0.9284077882766724,2023-05
2023-05-08 14:26:33+00:00,Transaksi QRIS Bikin The Scraft Semarang Makin Fleksibel https://t.co/SqbdadfkbT,neutral,0.9246655106544496,2023-05
2023-05-08 14:58:27+00:00,"Per Maret 2023 penggunaan QRIS tercatat mencapai Rp 15,35 triliun dengan volume sekitar 153 juta transaksi. QRIS diproyeksi dapat mencapai 45 juta pengguna dengan jumlah transaksi bisa mencapai 1 miliar pada tahun ini. #Ekonomi #AdadiKompas  https://t.co/Lwzvm2T5aH",neutral,0.9603247046470642,2023-05
2023-05-08 17:21:09+00:00,"Makin Populer, Transaksi QRIS Perbankan Melonjak Jelang Akhir Tahun - Keuangan Kontan https://t.co/OhmEbd6N0l",neutral,0.9950268864631652,2023-05
2023-05-08 22:38:55+00:00,"Oala ternyata bsi eror :) malu banget di senja beli kopi 43 ribu mau qris bsi eror, mau e-wallet duitnya kurang, mau cash gapunya cash, mau debit minimal transaksi 50 ribu😭",negative,0.9633212089538574,2023-05
2023-05-09 01:20:07+00:00,"Transaksi antar penduduk ASEAN akan semakin mudah dengan QRIS ini. Tidak perlu tukar uang ke mata uang lain lewat USD lagi, no spread kurs jual beli.👍  Baca di https://t.co/kUQsoFki9h  Akses Harian Kompas praktis, kapan saja, dan dari mana saja lewat aplikasi. Unduh sekarang!",neutral,0.9341930747032166,2023-05
2023-05-09 01:39:47+00:00,"@mavazkaid Sy jg dulu gituu ahaha numpang lewat buat pake Digital Cardnya. Sy BCA user dulunya, skrg transaksi hampir semua pake Jago. QRIS ama Debit Card nya oke. Yg paling kepake fitur Shared Pocketnya, cocok bgt buat pasutri biar transparan.",positive,0.9934284090995787,2023-05
2023-05-09 01:45:34+00:00,"Pake BRImo kamu bisa melakukan berbagai transaksi seperti bayar takjil makin praktis dengan fitur QRIS, bayar zakat dengan fitur donasi, transfer THR, bayar tiket mudik KAI dan berbagai kecanggihan lain yang disediakan untuk temanimu di bulan Ramadhan  #SemuaPakeBRImo https://t.co/5WPrHnyMo7",positive,0.5902788043022156,2023-05
2023-05-09 02:20:08+00:00,"Please temen-temen, gausa deh pake Jenius. Bikin susah aja. Sering maintenence ga jelas, kadang transaksi pake QRIS ga masuk tapi duit kepotong, giliran mau bayar ini itu gabisa dibuka.",negative,0.9920493960380554,2023-05
2023-05-09 02:23:16+00:00,@bankbsi_id Masa maintenance dari kemarin min? Saya kemarin sore sekitar jam 17 mau transaksi QRIS udah error appnya.,negative,0.8471349477767944,2023-05
2023-05-09 02:52:38+00:00,sudahkah menggunakan qris code untuk segala transaksi kalian?   Mudah bukan?   👨‍💻⌨️💻  #qris #digital #txtdrpengusaha https://t.co/Kpb96542xX,neutral,0.9819283485412598,2023-05
2023-05-09 03:04:15+00:00,Banjir Cashback! Buruan Ke McDonald’s Cashback 25% Menggunakan QRIS BLU  • Minimum pembelian Rp25.000  • Maksimal cashback Rp25.000  • Cashback valid untuk 3 kali transaksi/bulan/pengguna blu  • Gunakan kode voucher BLUMCD  https://t.co/YDp5ds8sPh,neutral,0.974022388458252,2023-05
2023-05-09 03:43:42+00:00,@txtdrpengusaha Apalagi skrng skrng transaksi qris udah ga ada potongan lagi :D,neutral,0.7831605672836304,2023-05
2023-05-09 03:44:00+00:00,@txtdrpengusaha Adanya transaksi qris sangat membantu para UMKM,positive,0.8814607262611389,2023-05
2023-05-09 03:50:00+00:00,"@isengdesign aku bisa kak jaspin qris, fee 2k/transaksi",neutral,0.9957334399223328,2023-05
2023-05-09 04:15:23+00:00,@kumparan Info ada yang nakalan d penjual disana tahu pelancong qris dijalin ya tidak lancar nolak transaksi. Harus bayar tunai kemudian. Tapi saldo bank ternyata terpotong masuk. Ngurus ke bank Indonesia sulit. Pengalaman pelancong cerita,negative,0.9975099563598632,2023-05
2023-05-09 04:20:41+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/YPM7ekLCYd,neutral,0.5429883599281311,2023-05
2023-05-09 04:22:05+00:00,Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/jzlzahnrX9 #BBRI #BRI #FraudQRIS #MerchantQRISBRI,neutral,0.9889061450958252,2023-05
2023-05-09 04:23:02+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/BWffShpdsa,positive,0.5779402256011963,2023-05
2023-05-09 04:37:39+00:00,"Sobat BUMN,   BRImo hadir untuk penuhi kebutuhan di Bulan Suci. Pake BRImo kamu bisa melakukan berbagai transaksi seperti bayar takjil makin praktis dengan fitur QRIS, bayar zakat dengan fitur donasi, transfer THR, Setor Tunai,  #BRI #BRImo #SemuaPakeBRImo #SatuNusaSatuBRImo https://t.co/wQBw8uAMII",positive,0.5281621813774109,2023-05
2023-05-09 04:39:33+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/OehwGKiEPS,positive,0.9459918141365052,2023-05
2023-05-09 05:10:53+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/zPqjXxGLXw lewat @radarjogja,neutral,0.8979731202125549,2023-05
2023-05-09 05:11:22+00:00,"@GrabID Kenapa transaksi penjualan kemaren mengunakan QRIS OVO saya ngak di transfer, penjualan sejuta lebih.",neutral,0.6996395587921143,2023-05
2023-05-09 05:14:12+00:00,6 Langkah Pengamanan Transaksi Digital - QRIS https://t.co/V3YRQgkxks,neutral,0.9974380731582642,2023-05
2023-05-09 05:17:32+00:00,6 Langkah Pengamanan Transaksi Digital - QRIS https://t.co/nN7FNKmmOG,neutral,0.9972947239875792,2023-05
2023-05-09 05:28:02+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023  https://t.co/ap8T6n54s7,neutral,0.6491332054138184,2023-05
2023-05-09 05:42:26+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/zJz2DHFsPU lewat @ZonaSultra.id,neutral,0.8302592039108276,2023-05
2023-05-09 05:48:51+00:00,"@txtdrpengusaha Suka banget kalo beli terus dia bisa pake qris, itu bener-bener ngebantu terus mempercepat transaksi",positive,0.9928905963897704,2023-05
2023-05-09 06:02:47+00:00,"@fadilla_rahim Hai Sobat BRI, mohon maaf atas kendala transaksi pembayaran QRIS yang dialami. Guna tindak lanjut silakan melakukan pembuatan laporan melalui aplikasi BRImo dengan memilih menu Akun"" &gt  menu ""Pusat Bantuan"" &gt  menu ""Ajukan Pengaduan"" atau (1)""",neutral,0.9895833730697632,2023-05
2023-05-09 06:05:01+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/fwbyiXWizA,positive,0.5884043574333191,2023-05
2023-05-09 06:57:32+00:00,"@shpuddyn dapat melakukan transaksi transfer menggunakan nomor rekening sebagai rekening tujuan dan transaksi bayar belanja dengan scan QRIS di BCA mobile.  Jika ada hal lain yang ingin ditanyakan, Bapak/Ibu Pelanggan bisa DM/Mention kembali ke twitter @HaloBCA, WhatsApp (2/3) ^Achel",neutral,0.995746910572052,2023-05
2023-05-09 07:08:15+00:00,"Halo mandiri @bankmandiri semalam saya transaksi pembelian menggunakan Qris, transaksi terpending tapi saldo terpotong dan ini sampe 2 x. Saya sudah email tapi tidak kalian respon @mandiricare",neutral,0.96481853723526,2023-05
2023-05-09 07:44:14+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/oazJec4XsW #BBRI #BRI #FraudQRIS #MerchantQRISBRI,neutral,0.6384952068328857,2023-05
2023-05-09 08:00:01+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 #qris @kontakBRI @BANKBRI_ID @promo_BRI  https://t.co/aakejFNVtZ,neutral,0.732138991355896,2023-05
2023-05-09 08:24:35+00:00,"Pake BRImo kamu bisa melakukan berbagai transaksi seperti bayar takjil makin praktis dengan fitur QRIS, bayar zakat dengan fitur donasi, transfer THR, Setor Tunai, Streaming .  Download BRImo sekarang di AppStore, PlayStore, dan Huawei Appgallery.  #BRI #BRImo #SemuaPakeBRImo",neutral,0.9004141092300415,2023-05
2023-05-09 08:26:03+00:00,BRI catat transaksi QRIS naik 1.000 persen pada libur Lebaran https://t.co/39mvHjEJ3C,neutral,0.9970677495002748,2023-05
2023-05-09 08:50:32+00:00,Transaksi QRIS BRI naik 1.000% pada periode libur Lebaran 2023. Penopang utama dalam kenaikan ini berasal dari transaksi merchant. https://t.co/IEBGwfmIZm,neutral,0.9819834232330322,2023-05
2023-05-09 09:01:10+00:00,Asosiasi Perbanas: 30 juta pengguna QRIS optimalkan transaksi digital https://t.co/2ZOawhyui4,neutral,0.9968698620796204,2023-05
2023-05-09 09:30:40+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/nOuIujhx5M,positive,0.5415806770324707,2023-05
2023-05-09 09:48:04+00:00,Transaksi QRIS BRI Naik Tiga Kali Lipat di Periode Libur Lebaran 2023 https://t.co/mmTybqpDO4,neutral,0.9937508702278136,2023-05
2023-05-09 09:50:30+00:00,Transaksi BI Fast dan QRIS terus melesat. https://t.co/tIfoDOZvxL,neutral,0.9115393757820128,2023-05
2023-05-09 09:50:37+00:00,Gokil! Transaksi QRIS BRI Meroket pada Periode Libur Lebaran 2023 https://t.co/T68Ndzdeac,positive,0.553511381149292,2023-05
2023-05-09 09:52:04+00:00,"BI Catat Transaksi QRIS Capai Rp15,35 Triliun per Maret 2023 https://t.co/r0lEPQ98kq",neutral,0.9964481592178344,2023-05
2023-05-09 10:10:08+00:00,Top! Transaksi QRIS BRI Melonjak 1000% Saat Libur Lebaran https://t.co/fmOcGoDjNJ,neutral,0.9932965636253356,2023-05
2023-05-09 10:23:16+00:00,@venrsion @bankbsi_id Ini sampai pukul 17.20 belum bisa diakses. Padahal dipakai untuk transaksi QRIS juga. Ini kok lambat banget ya. Masih ada notifikasi kehabisan waktu. Ini jelas selaku nasabah @bankbsi_id dirugikan.,negative,0.9949589371681212,2023-05
2023-05-09 10:35:49+00:00,Transaksi QRIS BRI Meroket Saat Libur Lebaran 2023 - Bisnis https://t.co/upcKDpyMsq https://t.co/GUUG0n0pP3,neutral,0.9790220856666564,2023-05
2023-05-09 10:51:05+00:00,Digitalisasi keuangan berkembang pesat. Itu terlihat dari transaksi pembayaran digital seperti QRIS di beberapa pasar rakyat  Selengkapnya: https://t.co/Sf20T8yK6l,neutral,0.9141873717308044,2023-05
2023-05-09 10:56:00+00:00,"Dengan adanya fitur QRIS ini, kedepannya dapat memudahkan para nasabah untuk melakukan transaksi di seluruh merchant atau toko menjadi lebih cepat dan praktis.  #AksiBerkarya #MantapBerkarya #BankMandiriTaspen #PakaiQRISJadiPraktis #Movin #PensiunBerkarya #MantapUniverse",positive,0.9556146264076232,2023-05
2023-05-09 11:14:14+00:00,Pembayaran nontunai sekarang semakin berkembang dan maju. Pandemi telah menghadirkan momentum untuk mempercepat digitalisasi dan memanfaatkannya dalam transaksi serta aktivitas ekonomi kita. Bagaimana faktanya?  Ini diaa!   #BankIndonesia #DiSetiapMaknaIndonesia #FEKDI #QRIS https://t.co/qtNcgaSWHX,neutral,0.9844900965690612,2023-05
2023-05-09 11:22:59+00:00,"Sobat BUMN,  BRImo hadir untuk penuhi kebutuhan di Bulan Suci. Pake BRImo kamu bisa melakukan berbagai transaksi seperti bayar takjil makin praktis dengan fitur QRIS,a  #BRI #BRImo #SemuaPakeBRImo #SatuNusaSatuBRImo #BeRITenangBiarMenang https://t.co/yZpSdWZMLO",neutral,0.8086305260658264,2023-05
2023-05-09 11:40:03+00:00,BRI Transaksi QRIS naik 1 000 persen saat Libur Lebaran https://t.co/02ArBJ1qWh,neutral,0.996784806251526,2023-05
2023-05-09 12:32:01+00:00,Syarat dan Cara Transaksi Pakai Layanan QRIS di Malaysia   https://t.co/SXnmLoLQxM lewat @tribunpontianak,neutral,0.997736930847168,2023-05
2023-05-09 12:38:14+00:00,"Jadi muncul beberapa pertanyaan.  1. Apa QRIS Dabisnya pishing?  2. Lalu apabila pishing, kenapa CT yang bersangkutan bisa melakukan transaksi?  3. Kalau memang betul QRIS Dabis tersebut PERNAH aktif, apa sekarang sudah dinonaktifkan?",negative,0.5916110277175903,2023-05
2023-05-09 13:17:22+00:00,Ini qris code dia. Jangan ada yang mau transaksi kalo ada yg share qris code ini https://t.co/7zAavN2NGF,neutral,0.9562169313430786,2023-05
2023-05-09 13:36:11+00:00,"I mean, kalo emang BA nya ada sih, pasti walaupun akunnya hilang usnnya masih ada kan ya? Atau orang yang pernah transaksi juga harusnya masih ada? Seenggaknya kalo dia inget usnnya, bisa ngebuktiin kalo akun BA nya bener ada itu aja sih, sama qris dabisnya bodong itu.",negative,0.9903860092163086,2023-05
2023-05-09 13:41:57+00:00,wta ba yang transaksi nya lewat qris dabis tuh kalo cust sqan qris dari e wallet lain selain dana biasanya saldo nya bisa di tarik paling lama jam berapa ya #zonaba #zonauang,neutral,0.9570650458335876,2023-05
2023-05-09 13:47:10+00:00,Fitur QRIS dari Movin by Bank Mandiri Taspen Mempermudah Transaksi Nasabah https://t.co/QEGlmG5fyH,neutral,0.9631766676902772,2023-05
2023-05-09 13:50:05+00:00,"kalian yang make shopee lite, fitur nya di dalem ada apa aja, bisa transaksi qris gk? apa cmn bsa belanja? soalnya internal sender dh mau meledak pake oritanyarl ! 😭😭😭",neutral,0.8385488390922546,2023-05
2023-05-09 19:20:38+00:00,QR Code Indonesian Standard (QRIS) akan bisa digunakan untuk transaksi di Malaysia. https://t.co/3WFVDOJJNB,neutral,0.9967846870422364,2023-05
2023-05-09 23:45:56+00:00,Bank Indonesia (BI) telah menggandeng sejumlah negara untuk mempermudah transaksi cross border atau lintas negara menggunakan QR Indonesian Standard atau QRIS. https://t.co/bjrekggCae,neutral,0.9948267340660096,2023-05
2023-05-10 01:01:33+00:00,Target pengguna Quick Response Code Indonesian Standard (QRIS) ditargetkan mencapai 45 juta pengguna dengan 1 miliar transaksi setara 20 transaksi per tahun. https://t.co/KWwEAgHZ83,neutral,0.9930030703544616,2023-05
2023-05-10 01:17:35+00:00,"4. Target digitalisasi di 1000 pasar rakyat yang dicanangkan Kemendag sudah mulai berjalan. Transaksi beberapa pasar di daerah-daerah kini tidak lagi dengan uang tunai, tetapi menggunakan QRIS. Hal ini juga berlaku di lokapasar.  #AyoDagang",neutral,0.8992144465446472,2023-05
